0
//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------//
//EffectIndex 0 = StaticEffect | EffectIndex 1 = DynamicEffect											     									                //
//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------//
//      Type            Index           EffectIndex     EffectCode      EffectValue	X		Y		Z		ColorR		ColorG		ColorB		EffectSize      EffectType	EffectSide	//
//--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------//
 7       98      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
 10      100      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      100      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      100      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      100      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       100      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       100      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       100      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       100      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      100      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      100      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      100      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0

 7       101      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
 7       101      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       101      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       101      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       101      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       101      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      101      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      101      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      101      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      101      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       101      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       101      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      101      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      101      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      101      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      101      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       101      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       101      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       101      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       101      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      101      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      101      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      101      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0

 7       102      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
 7       102      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       102      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       102      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       102      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       102      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      102      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      102      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      102      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      102      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       102      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       102      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      102      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      102      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      102      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      102      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       102      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       102      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       102      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       102      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      102      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      102      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      102      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0

 7       103      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
 7       103      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       103      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       103      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       103      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       103      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      103      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      103      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      103      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      103      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       103      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       103      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      103      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      103      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      103      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      103      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       103      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       103      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       103      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       103      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      103      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      103      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      103      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0

 7       104      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
 7       104      1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       104      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       104      1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       104      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       104      1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      104      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      104      1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      104      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      104      1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 8       104      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 8       104      1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      104      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      104      1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 10      104      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
 10      104      1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       104      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       104      1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9       104      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9       104      1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      104      1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 11      104      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
 11      104      1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
 
//   Type   Index      Eff32371dex     EffectCode      EffectValue	X		Y		Z		ColorR		ColorG		ColorB		EffectSize      EffectType	EffectSide	// DARK ANGEL TYPE 2
7      138       1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
7      138       1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      138       1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      138       1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      138       1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      138       1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     138       1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     138       1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     138       1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     138       1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      138       1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      138       1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     138       1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     138       1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     138       1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     138       1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9      138       1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9      138       1      			32002      		3       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
//9      138       1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
//9      138       1      			32002      		10      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		4       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		11      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
11     138       1      			32002      		5       	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
11     138       1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.5      		0.0      		0.0
11     138       1      			32002      		12      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0

7      139       1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0        		0.0
7      139       1      			32002      		20      	0.0    0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      139       1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      139       1      			32002      		19      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      139       1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      139       1      			32002      		26      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     139       1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     139       1      			32002      		27      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     139       1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     139       1      			32002      		28      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
8      139       1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
8      139       1      			32002      		35      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     139       1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
10     139       1      			32002      		36      	0.0     0.0     0.0     1.00     	0.5     	0.0      	1.0      		0.0      		0.0
10     139       1      			32002      		37      	0.0     0.0     0.0     1.00     	0.5     	0.0      	0.75     		0.0      		0.0
